,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,truth,truth_stderr
0,0,-0.0987637712814937,4.616605969966529,-0.7291481194450014,126.55646371509376,-0.089666344,0.028344825,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1099817827622784,3.742793524354004,-0.2726572329197099,124.75345330555886,-0.08147524,0.031966567,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0245281663655513,3.725865628917892,-0.8011042842723572,114.84315867544105,-0.046569183,0.017439926,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0736340351749055,4.059744493256548,-0.5369136952770504,135.42443243448506,-0.06317455,0.016206888,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0936513830254365,4.321513719548464,-0.6073428034946979,137.3703323186644,-0.07796139,0.022290157,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.061080591872028,4.279666449048208,-0.7512318178761221,122.23027416179713,-0.097673096,0.02290753,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1383924682274161,4.374423199019355,-0.3906235958098931,128.88153572954948,-0.07620854,0.031693224,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1112314585814248,3.8857637335689694,-0.5975341568060935,136.84643515494193,-0.07505909,0.02399037,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0635934465452403,4.358264739941962,-0.6147073776038572,123.36274771481096,-0.096183516,0.030502737,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0429723290319628,4.5202951295670415,-0.9086883903427774,124.66123740577292,-0.09928139,0.0428308,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1671116346899428,3.92712343672908,-1.2362633875903215,119.62329057642292,-0.13198893,0.034081552,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.09836620646916,4.214715157722601,-0.2740437882582771,124.69949820233111,-0.09401623,0.026537523,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0769067850209138,4.285610339164504,-0.3793619186869019,122.42109350822838,-0.062260002,0.018879037,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0616472314299057,3.941677932509944,-0.3632382484565903,125.01596631450006,-0.07980967,0.019637926,1000,3000,5,-0.0855757692816708,0.0002926461662991
